EGFR	GO:0003690
YBX1	GO:0003690
MAPT	GO:0003690
RBBP8	GO:0003690
APTX	GO:0003690
FEN1	GO:0003690
NUCKS1	GO:0003690
HMGB1	GO:0003690
HMGB2	GO:0003690
MSH2	GO:0003690
TDG	GO:0003690
PRKDC	GO:0003690
MAPK1	GO:0003690
PPARG	GO:0003690
RFC1	GO:0003690
TDP1	GO:0003690
XRCC5	GO:0003690
CGGBP1	GO:0003690
IFI16	GO:0003690
AIM2	GO:0003690
TOP1	GO:0003690
RXRA	GO:0003690
XRCC6	GO:0003690
STAT1	GO:0003690
SMAD2	GO:0003690
HNRNPU	GO:0003690
MEN1	GO:0003690
CRY1	GO:0003690
RAD51	GO:0003697
HSPD1	GO:0003697
BLM	GO:0003697
CRY2	GO:0003697
CNBP	GO:0003697
