GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0000977	ZNF596	molecular_function
GO:0000977	ETV7	molecular_function
GO:0000977	ZNF329	molecular_function
GO:0000977	ZBTB4	molecular_function
GO:0000977	ZNF674	molecular_function
GO:0000977	ARX	molecular_function
GO:0000977	ZBTB9	molecular_function
GO:0000977	ZBTB8A	molecular_function
GO:0000977	AIRE	molecular_function
GO:0000977	XBP1	molecular_function
GO:0000977	KLF15	molecular_function
GO:0000977	ZNF343	molecular_function
GO:0000977	ISX	molecular_function
GO:0000977	OSR2	molecular_function
GO:0000977	ESX1	molecular_function
GO:0000977	TWIST2	molecular_function
GO:0000977	E2F2	molecular_function
GO:0000977	E2F3	molecular_function
GO:0000977	RFX6	molecular_function
GO:0000977	RELA	molecular_function
GO:0000977	E2F6	molecular_function
GO:0000977	ZNF510	molecular_function
GO:0000977	E4F1	molecular_function
GO:0000977	ZNF57	molecular_function
GO:0000977	LHX3	molecular_function
GO:0000977	ZNF101	molecular_function
GO:0000977	BARX2	molecular_function
GO:0000977	HIF3A	molecular_function
GO:0000977	SIM1	molecular_function
GO:0000977	SIM2	molecular_function
GO:0000977	MLXIP	molecular_function
GO:0000977	NR3C1	molecular_function
GO:0000977	RUNX1	molecular_function
GO:0000977	RUNX3	molecular_function
GO:0000977	PRDM5	molecular_function
GO:0000977	NR1D1	molecular_function
GO:0000977	ASCL3	molecular_function
GO:0000977	LHX6	molecular_function
GO:0000977	RFX5	molecular_function
GO:0000977	ATF2	molecular_function
GO:0000977	RFXAP	molecular_function
GO:0000977	TFAP2A	molecular_function
GO:0000977	TFAP2B	molecular_function
GO:0000977	CREM	molecular_function
GO:0000977	ZNF529	molecular_function
GO:0000977	DMBX1	molecular_function
GO:0000977	TFAP2C	molecular_function
GO:0000977	ZNF768	molecular_function
GO:0000977	ZFP37	molecular_function
GO:0000977	ZNF169	molecular_function
GO:0000977	TFDP1	molecular_function
GO:0000977	TFDP2	molecular_function
GO:0000977	TCF24	molecular_function
GO:0000977	IKZF5	molecular_function
GO:0000977	ZNF248	molecular_function
GO:0000977	ZNF404	molecular_function
GO:0000977	ZNF563	molecular_function
GO:0000977	CRX	molecular_function
GO:0000977	ZNF3	molecular_function
GO:0000977	ZNF557	molecular_function
GO:0000977	ZNF705D	molecular_function
GO:0000977	ZNF10	molecular_function
GO:0000977	HINFP	molecular_function
GO:0000977	RHOXF2B	molecular_function
GO:0000977	MSX1	molecular_function
GO:0000977	MSX2	molecular_function
GO:0000977	ZNF14	molecular_function
GO:0000977	TCF23	molecular_function
GO:0000977	LHX1	molecular_function
GO:0000977	NCOR2	molecular_function
GO:0000977	ZBTB46	molecular_function
GO:0000977	ATF6	molecular_function
GO:0000977	ZNF19	molecular_function
GO:0000977	ZNF20	molecular_function
GO:0000977	PHOX2A	molecular_function
GO:0000977	ZNF22	molecular_function
GO:0000977	FOXD3	molecular_function
GO:0000977	ZNF587B	molecular_function
GO:0000977	OTP	molecular_function
GO:0000977	ALX1	molecular_function
GO:0000977	ZNF35	molecular_function
GO:0000977	ZNF517	molecular_function
GO:0000977	ZNF684	molecular_function
GO:0000977	EGR1	molecular_function
GO:0000977	NKX2-1	molecular_function
GO:0000977	LMX1A	molecular_function
GO:0000977	LMX1B	molecular_function
GO:0000977	ASCL1	molecular_function
GO:0000977	ASCL2	molecular_function
GO:0000977	BARHL1	molecular_function
GO:0000977	ZNF425	molecular_function
GO:0000977	RFXANK	molecular_function
GO:0000977	ZFP41	molecular_function
GO:0000977	ZNF764	molecular_function
GO:0000977	BARHL2	molecular_function
GO:0000977	ZNF436	molecular_function
GO:0000977	RBAK	molecular_function
GO:0000977	ZNF566	molecular_function
GO:0000977	SNAI2	molecular_function
GO:0000977	OSR1	molecular_function
GO:0000977	ZBTB10	molecular_function
GO:0000977	ZNF69	molecular_function
GO:0000977	ZNF70	molecular_function
GO:0000977	NFXL1	molecular_function
GO:0000977	NCOA1	molecular_function
GO:0000977	ZNF75A	molecular_function
GO:0000977	RORA	molecular_function
GO:0000977	ZNF799	molecular_function
GO:0000977	ZNF79	molecular_function
GO:0000977	ATF1	molecular_function
GO:0000977	ATF3	molecular_function
GO:0000977	ATF4	molecular_function
GO:0000977	NR5A1	molecular_function
GO:0000977	ZNF80	molecular_function
GO:0000977	SNAI1	molecular_function
GO:0000977	ZNF518B	molecular_function
GO:0000977	ZNF749	molecular_function
GO:0000977	FIGLA	molecular_function
GO:0000977	CDC5L	molecular_function
GO:0000977	ZNF625	molecular_function
GO:0000977	PBX1	molecular_function
GO:0000977	ZNF700	molecular_function
GO:0000977	PBX2	molecular_function
GO:0000977	ZNF439	molecular_function
GO:0000977	VSX2	molecular_function
GO:0000977	ENO1	molecular_function
GO:0000977	LEF1	molecular_function
GO:0000977	PRDM14	molecular_function
GO:0000977	ZNF582	molecular_function
GO:0000977	ZNF443	molecular_function
GO:0000977	EP300	molecular_function
GO:0000977	EPAS1	molecular_function
GO:0000977	CUX1	molecular_function
GO:0000977	ZNF669	molecular_function
GO:0000977	NPAS4	molecular_function
GO:0000977	MXI1	molecular_function
GO:0000977	ZNF554	molecular_function
GO:0000977	ZNF44	molecular_function
GO:0000978	MAFG	molecular_function
GO:0000978	ZNF280A	molecular_function
GO:0000978	ZNF93	molecular_function
GO:0000978	NRIP1	molecular_function
GO:0000978	NR2F6	molecular_function
GO:0000978	ZNF444	molecular_function
GO:0000978	ZNF660	molecular_function
GO:0000978	ZNF671	molecular_function
GO:0000978	ZNF219	molecular_function
GO:0000978	IRX5	molecular_function
GO:0000978	DPRX	molecular_function
GO:0000978	FOXQ1	molecular_function
GO:0000978	ZNF613	molecular_function
GO:0000978	ERG	molecular_function
GO:0000978	ESR1	molecular_function
GO:0000978	ESR2	molecular_function
GO:0000978	ESRRA	molecular_function
GO:0000978	MAZ	molecular_function
GO:0000978	NANOG	molecular_function
GO:0000978	ESRRB	molecular_function
GO:0000978	FOXB2	molecular_function
GO:0000978	ESRRG	molecular_function
GO:0000978	ZNF549	molecular_function
GO:0000978	HDX	molecular_function
GO:0000978	ETS1	molecular_function
GO:0000978	ETS2	molecular_function
GO:0000978	ETV1	molecular_function
GO:0000978	ETV2	molecular_function
GO:0000978	ZNF267	molecular_function
GO:0000978	ETV4	molecular_function
GO:0000978	ETV6	molecular_function
GO:0000978	JDP2	molecular_function
GO:0000978	MECOM	molecular_function
GO:0000978	KLF3	molecular_function
GO:0000978	ZNF571	molecular_function
GO:0000978	EVX1	molecular_function
GO:0000978	IKZF1	molecular_function
GO:0000978	RFX8	molecular_function
GO:0000978	BCL11A	molecular_function
GO:0000978	ZFPM1	molecular_function
GO:0000978	SOX8	molecular_function
GO:0000978	FOXD4L6	molecular_function
GO:0000978	SMAD4	molecular_function
GO:0000978	RREB1	molecular_function
GO:0000978	ZNF699	molecular_function
GO:0000978	EZH2	molecular_function
GO:0000978	KCNIP3	molecular_function
GO:0000978	GRHL2	molecular_function
GO:0000978	SNAI3	molecular_function
GO:0000978	ZNF205	molecular_function
GO:0000978	NANOGP1	molecular_function
GO:0000978	MEF2A	molecular_function
GO:0000978	MEF2C	molecular_function
GO:0000978	MEF2D	molecular_function
GO:0000978	RXRA	molecular_function
GO:0000978	MEIS1	molecular_function
GO:0000978	MEIS2	molecular_function
GO:0000978	RXRB	molecular_function
GO:0000978	RXRG	molecular_function
GO:0000978	ZNF354C	molecular_function
GO:0000978	ZNF568	molecular_function
GO:0000978	ZNF551	molecular_function
GO:0000978	ZNF774	molecular_function
GO:0000978	ZNF829	molecular_function
GO:0000978	FOXD4L5	molecular_function
GO:0000978	ZNF461	molecular_function
GO:0000978	MEOX1	molecular_function
GO:0000978	EVX2	molecular_function
GO:0000978	EOMES	molecular_function
GO:0000978	MEOX2	molecular_function
GO:0000978	ZNF490	molecular_function
GO:0000978	KLF2	molecular_function
GO:0000978	ZNF331	molecular_function
GO:0000978	ZNF585B	molecular_function
GO:0000978	ZNF771	molecular_function
GO:0000978	GFI1B	molecular_function
GO:0000978	BPTF	molecular_function
GO:0000978	IRF9	molecular_function
GO:0000978	ZIC4	molecular_function
GO:0000978	ZBTB7A	molecular_function
GO:0000978	ZNF773	molecular_function
GO:0000978	SAFB	molecular_function
GO:0000978	ZNF117	molecular_function
GO:0000978	NKX6-3	molecular_function
GO:0000978	SALL2	molecular_function
GO:0000978	SALL1	molecular_function
GO:0000978	ZNF394	molecular_function
GO:0000978	ZBTB42	molecular_function
GO:0000978	SATB1	molecular_function
GO:0000978	ZNF530	molecular_function
GO:0000978	YAP1	molecular_function
GO:0000978	DUX4	molecular_function
GO:0000978	ZNF644	molecular_function
GO:0000978	MITF	molecular_function
GO:0000978	ZNF506	molecular_function
GO:0000978	NLRC5	molecular_function
GO:0000978	ZNF286B	molecular_function
GO:0000978	ZNF480	molecular_function
GO:0000978	ZNF534	molecular_function
GO:0000978	ZNF624	molecular_function
GO:0000978	TGIF2LX	molecular_function
GO:0000978	ZNF616	molecular_function
GO:0000978	ZNF578	molecular_function
GO:0000978	FOXO4	molecular_function
GO:0000978	HES6	molecular_function
GO:0000978	NR3C2	molecular_function
GO:0000978	SOX14	molecular_function
GO:0000978	BATF3	molecular_function
GO:0000978	ZNF468	molecular_function
GO:0000978	ZNF319	molecular_function
GO:0000978	ZNF606	molecular_function
GO:0000978	ZNF160	molecular_function
GO:0000978	ZNF107	molecular_function
GO:0000978	ZNF471	molecular_function
GO:0000978	ZNF418	molecular_function
GO:0000978	ZNF417	molecular_function
GO:0000978	ZFP2	molecular_function
GO:0000978	ZNF548	molecular_function
GO:0000978	MNT	molecular_function
GO:0000978	HOXB13	molecular_function
GO:0000978	FOXF1	molecular_function
GO:0000978	FOXF2	molecular_function
GO:0000978	FOXC1	molecular_function
GO:0000978	EBF4	molecular_function
GO:0000978	PRRX2	molecular_function
GO:0000978	FOXD1	molecular_function
GO:0000978	FOXD4	molecular_function
GO:0000978	FOXI1	molecular_function
GO:0000978	FOXL1	molecular_function
GO:0000978	FOXE3	molecular_function
GO:0000978	FOXJ1	molecular_function
GO:0000978	FOXC2	molecular_function
GO:0000978	FOXE1	molecular_function
GO:0000978	FOXD2	molecular_function
GO:0000978	FOXS1	molecular_function
GO:0000978	FOXO1	molecular_function
GO:0000978	FOXO3	molecular_function
GO:0000978	NCOA2	molecular_function
GO:0000978	SOX6	molecular_function
GO:0000978	FLI1	molecular_function
GO:0000978	ZNF311	molecular_function
GO:0000978	TFEC	molecular_function
GO:0000978	KLF11	molecular_function
GO:0000978	TEAD2	molecular_function
GO:0000978	ZNF492	molecular_function
GO:0000978	ZNF821	molecular_function
GO:0000978	GSX1	molecular_function
GO:0000978	ZBTB2	molecular_function
GO:0000978	IKZF3	molecular_function
GO:0000978	ZFAT	molecular_function
GO:0000978	IKZF2	molecular_function
GO:0000978	ZNF211	molecular_function
GO:0000978	ZNF680	molecular_function
GO:0000978	BATF	molecular_function
GO:0000978	NACC1	molecular_function
GO:0000978	FOS	molecular_function
GO:0000978	FOSB	molecular_function
GO:0000978	FOSL2	molecular_function
GO:0000978	ZNF652	molecular_function
GO:0000978	ZFP30	molecular_function
GO:0000978	MED8	molecular_function
GO:0000978	ZNF280C	molecular_function
GO:0000978	CALCOCO1	molecular_function
GO:0000978	ZBTB4	molecular_function
GO:0000978	ARX	molecular_function
GO:0000978	KLF15	molecular_function
GO:0000978	GCM1	molecular_function
GO:0000978	ZFP14	molecular_function
GO:0000978	HBP1	molecular_function
GO:0000978	ZNF397	molecular_function
GO:0000978	ZBTB26	molecular_function
GO:0000978	CHD7	molecular_function
GO:0000978	ZKSCAN2	molecular_function
GO:0000978	ZBTB12	molecular_function
GO:0000978	ZNF581	molecular_function
GO:0000978	ZNF317	molecular_function
GO:0000978	MLXIP	molecular_function
GO:0000978	APP	molecular_function
GO:0000978	ZNF524	molecular_function
GO:0000978	ZNF784	molecular_function
GO:0000978	ZNF285	molecular_function
GO:0000978	SIX1	molecular_function
GO:0000978	SIX3	molecular_function
GO:0000978	SKI	molecular_function
GO:0000978	SKIL	molecular_function
GO:0000978	FOXJ3	molecular_function
GO:0000978	BHLHE40	molecular_function
GO:0000978	ZNF692	molecular_function
GO:0000978	ZBTB1	molecular_function
GO:0000978	ZNF416	molecular_function
GO:0000978	AR	molecular_function
GO:0000978	ZNF446	molecular_function
GO:0000978	MXD4	molecular_function
GO:0000978	ZNF835	molecular_function
GO:0000978	PKNOX2	molecular_function
GO:0000978	ZNF430	molecular_function
GO:0000978	ATF6	molecular_function
GO:0000978	FOXD3	molecular_function
GO:0000978	FOXB1	molecular_function
GO:0000978	ARNT	molecular_function
GO:0000978	ZBTB32	molecular_function
GO:0000978	DMRT2	molecular_function
GO:0000978	KLF7	molecular_function
GO:0000978	ZNF334	molecular_function
GO:0000978	DACH2	molecular_function
GO:0000978	KLF1	molecular_function
GO:0000978	KLF13	molecular_function
GO:0000978	MTF1	molecular_function
GO:0000978	CTCF	molecular_function
GO:0000978	ASCL1	molecular_function
GO:0000978	ASCL2	molecular_function
GO:0000978	FEZF1	molecular_function
GO:0000978	TP63	molecular_function
GO:0000978	ZNF335	molecular_function
GO:0000978	ZNF92	molecular_function
GO:0000978	ZNF641	molecular_function
GO:0000978	ZKSCAN3	molecular_function
GO:0000978	ZSCAN18	molecular_function
GO:0000978	NR5A2	molecular_function
GO:0000978	SNAI2	molecular_function
GO:0000978	ZNF667	molecular_function
GO:0000978	SP6	molecular_function
GO:0000978	ZFP1	molecular_function
GO:0000978	GMEB1	molecular_function
GO:0000978	CCAR1	molecular_function
GO:0000978	MKX	molecular_function
GO:0000978	SIX5	molecular_function
GO:0000978	HES4	molecular_function
GO:0000978	DMRTC2	molecular_function
GO:0000978	DMRTB1	molecular_function
GO:0000978	FOXP1	molecular_function
GO:0000978	ZFHX3	molecular_function
GO:0000978	DMRTA2	molecular_function
GO:0000978	DMRTA1	molecular_function
GO:0000978	ATF1	molecular_function
GO:0000978	ATF3	molecular_function
GO:0000978	ATF4	molecular_function
GO:0000978	ZNF420	molecular_function
GO:0000978	FOXI2	molecular_function
GO:0000978	ZFP92	molecular_function
GO:0000978	ZNF701	molecular_function
GO:0000978	ZNF565	molecular_function
GO:0000978	ATOH1	molecular_function
GO:0000978	NR5A1	molecular_function
GO:0000978	ZNF528	molecular_function
GO:0000978	SNAI1	molecular_function
GO:0000978	GRHL3	molecular_function
GO:0000978	ZNF83	molecular_function
GO:0000978	ZSCAN16	molecular_function
GO:0000978	ZNF679	molecular_function
GO:0000978	SNAPC3	molecular_function
GO:0000978	TBR1	molecular_function
GO:0000978	ZNF333	molecular_function
GO:0000978	ZBTB11	molecular_function
GO:0000978	MUC1	molecular_function
GO:0000978	NFAT5	molecular_function
GO:0000978	NEUROG2	molecular_function
GO:0000978	NEUROD6	molecular_function
GO:0000978	PRDM16	molecular_function
GO:0000978	PRDM15	molecular_function
GO:0000978	ZNF415	molecular_function
GO:0000978	ZNF583	molecular_function
GO:0000978	TCFL5	molecular_function
GO:0000978	SIX2	molecular_function
GO:0000978	NPAS4	molecular_function
GO:0000978	GABPA	molecular_function
GO:0000978	MXI1	molecular_function
GO:0000978	MYB	molecular_function
GO:0000978	MYBL1	molecular_function
GO:0000978	SP7	molecular_function
GO:0000978	MYBL2	molecular_function
GO:0000978	MYT1L	molecular_function
GO:0000978	MYC	molecular_function
GO:0000978	SOX1	molecular_function
GO:0000978	SOX2	molecular_function
GO:0000978	FOXJ2	molecular_function
GO:0000978	MYCN	molecular_function
GO:0000978	SOX3	molecular_function
GO:0000978	SOX4	molecular_function
GO:0000978	SOX5	molecular_function
GO:0000978	MYF5	molecular_function
GO:0000978	MYF6	molecular_function
GO:0000978	SOX9	molecular_function
GO:0000978	SOX10	molecular_function
GO:0000978	SOX11	molecular_function
GO:0000978	SOX15	molecular_function
GO:0000978	SOX12	molecular_function
GO:0000978	SP1	molecular_function
GO:0000978	SP2	molecular_function
GO:0000978	DHX36	molecular_function
GO:0000978	SP3	molecular_function
GO:0000978	SP4	molecular_function
GO:0000978	ZNF777	molecular_function
GO:0000978	ZBTB6	molecular_function
GO:0000978	ZNF527	molecular_function
GO:0000978	NKX6-2	molecular_function
GO:0000978	ZNF486	molecular_function
GO:0000978	ZNF234	molecular_function
GO:0000978	SALL3	molecular_function
GO:0000978	ZNF274	molecular_function
GO:0000978	TGIF2LY	molecular_function
GO:0000978	SPI1	molecular_function
GO:0000978	SPIB	molecular_function
GO:0000978	ZNF273	molecular_function
GO:0000978	ZNF460	molecular_function
GO:0000978	ZNF268	molecular_function
GO:0000978	HELT	molecular_function
GO:0000978	MYOD1	molecular_function
GO:0000978	MYOG	molecular_function
GO:0000978	ZNF423	molecular_function
GO:0000978	HSFX1	molecular_function
GO:0000978	MYT1	molecular_function
GO:0000978	BACH1	molecular_function
GO:0000978	MAFA	molecular_function
GO:0000978	SP9	molecular_function
GO:0000978	GATA1	molecular_function
GO:0000978	GATA2	molecular_function
GO:0000978	GATA3	molecular_function
GO:0000978	GATA4	molecular_function
GO:0000978	NKX3-2	molecular_function
GO:0000978	GATA6	molecular_function
GO:0000978	SREBF1	molecular_function
GO:0000978	SREBF2	molecular_function
GO:0000978	SRF	molecular_function
GO:0000978	PGBD1	molecular_function
GO:0000978	HIC2	molecular_function
GO:0000978	SRY	molecular_function
GO:0000978	NDN	molecular_function
GO:0000978	MYNN	molecular_function
GO:0000978	HSFY1	molecular_function
GO:0000978	ZNF395	molecular_function
GO:0000978	ZNF275	molecular_function
GO:0000978	ZNF621	molecular_function
GO:0000978	BCL3	molecular_function
GO:0000978	NKX2-6	molecular_function
GO:0000978	BCL6	molecular_function
GO:0000978	NR6A1	molecular_function
GO:0000978	MESP1	molecular_function
GO:0000978	SIX4	molecular_function
GO:0000978	ZNF467	molecular_function
GO:0000978	ZNF302	molecular_function
GO:0000978	KDM6B	molecular_function
GO:0000978	RUVBL2	molecular_function
GO:0000978	GFI1	molecular_function
GO:0000978	NKRF	molecular_function
GO:0000978	HESX1	molecular_function
GO:0000978	STAT1	molecular_function
GO:0000978	STAT2	molecular_function
GO:0000978	STAT3	molecular_function
GO:0000978	STAT4	molecular_function
GO:0000978	STAT5A	molecular_function
GO:0000978	STAT5B	molecular_function
GO:0000978	STAT6	molecular_function
GO:0000978	PRDM1	molecular_function
GO:0000978	ZSCAN29	molecular_function
GO:0000978	ZBTB37	molecular_function
GO:0000978	SP8	molecular_function
GO:0000978	ZGPAT	molecular_function
GO:0000978	ZNF594	molecular_function
GO:0000978	VENTX	molecular_function
GO:0000978	NEUROD1	molecular_function
GO:0000978	NEUROD2	molecular_function
GO:0000978	NEUROG1	molecular_function
GO:0000978	NR1I2	molecular_function
GO:0000978	FOXL2	molecular_function
GO:0000978	ZNF852	molecular_function
GO:0000978	NFATC1	molecular_function
GO:0000978	NFATC2	molecular_function
